;X;Y;Count
207;2118.34859658468;0.075322622219113;2
208;2118.34859658468;0.0806269116295542;3
209;2118.34859658468;0.0863047340546569;5
210;2118.34859658468;0.0923823940382055;3
211;2118.34859658468;0.0988880485145271;19
212;2118.34859658468;0.105851837255564;37
213;2118.34859658468;0.113306022504148;15
214;2118.34859658468;0.121285138440389;7
215;2118.34859658468;0.129826151173613;9
216;2118.34859658468;0.138968630001093;8
217;2118.34859658468;0.148754930726976;2
218;2118.34859658468;0.159230391890697;2
219;2118.34859658468;0.170443544813989;9
220;2118.34859658468;0.182446338439587;4
221;2118.34859658468;0.195294380003298;14
222;2118.34859658468;0.209047192654413;10
223;2118.34859658468;0.223768491217992;4
224;2118.34859658468;0.239526477376589;1
225;2118.34859658468;0.256394155638944;10
226;2118.34859658468;0.274449671559492;6
227;2118.34859658468;0.293776673775603;9
228;2118.34859658468;0.314464701539818;2
229;2118.34859658468;0.336609599542479;2
230;2118.34859658468;0.36031396194654;4
231;2118.34859658468;0.385687607691738;3
232;2118.34859658468;0.41284808927012;1
233;2118.34859658468;0.441921237330022;1
234;2118.34859658468;0.506353785054426;1
235;2118.34859658468;0.66477156778101;1
236;2118.34859658468;1.07042093403242;1
237;2159.50496479723;0.0614131889201409;7
238;2159.50496479723;0.0657379630458068;3
239;2159.50496479723;0.0703672918048813;1
240;2159.50496479723;0.075322622219113;3
241;2159.50496479723;0.0806269116295542;2
242;2159.50496479723;0.0863047340546569;2
243;2159.50496479723;0.0923823940382055;3
244;2159.50496479723;0.0988880485145271;20
245;2159.50496479723;0.105851837255564;20
246;2159.50496479723;0.113306022504148;32
247;2159.50496479723;0.121285138440389;6
248;2159.50496479723;0.129826151173613;6
249;2159.50496479723;0.138968630001093;7
250;2159.50496479723;0.148754930726976;5
251;2159.50496479723;0.159230391890697;14
252;2159.50496479723;0.170443544813989;7
253;2159.50496479723;0.182446338439587;4
254;2159.50496479723;0.195294380003298;12
255;2159.50496479723;0.209047192654413;5
256;2159.50496479723;0.223768491217992;6
257;2159.50496479723;0.239526477376589;3
258;2159.50496479723;0.256394155638944;29
259;2159.50496479723;0.274449671559492;6
260;2159.50496479723;0.293776673775603;6
261;2159.50496479723;0.314464701539818;7
262;2159.50496479723;0.336609599542479;3
263;2159.50496479723;0.36031396194654;3
264;2159.50496479723;0.385687607691738;2
265;2159.50496479723;0.41284808927012;1
266;2159.50496479723;0.473041743631566;1
267;2159.50496479723;0.506353785054426;3
268;2159.50496479723;0.711585402502346;1
269;2159.50496479723;1.07042093403242;1
270;2159.50496479723;1.5042761280209;1
271;2201.46094014109;0.0614131889201409;1
272;2201.46094014109;0.0657379630458068;1
273;2201.46094014109;0.0703672918048813;1
274;2201.46094014109;0.075322622219113;6
275;2201.46094014109;0.0806269116295542;4
276;2201.46094014109;0.0863047340546569;6
277;2201.46094014109;0.0923823940382055;6
278;2201.46094014109;0.0988880485145271;19
279;2201.46094014109;0.105851837255564;26
280;2201.46094014109;0.113306022504148;24
281;2201.46094014109;0.121285138440389;21
282;2201.46094014109;0.129826151173613;7
283;2201.46094014109;0.138968630001093;16
284;2201.46094014109;0.148754930726976;2
285;2201.46094014109;0.159230391890697;2
286;2201.46094014109;0.170443544813989;4
287;2201.46094014109;0.182446338439587;2
288;2201.46094014109;0.195294380003298;4
289;2201.46094014109;0.209047192654413;9
290;2201.46094014109;0.223768491217992;19
291;2201.46094014109;0.239526477376589;29
292;2201.46094014109;0.256394155638944;27
293;2201.46094014109;0.274449671559492;3
294;2201.46094014109;0.293776673775603;4
295;2201.46094014109;0.314464701539818;2
296;2201.46094014109;0.336609599542479;4
297;2201.46094014109;0.36031396194654;1
298;2201.46094014109;0.385687607691738;4
299;2201.46094014109;0.41284808927012;2
300;2201.46094014109;0.441921237330022;3
301;2201.46094014109;0.473041743631566;1
302;2201.46094014109;0.54201169154881;2
303;2201.46094014109;1.14580097601484;1
304;2201.46094014109;2.42219844536017;1
305;2244.2320577957;0.0614131889201409;1
306;2244.2320577957;0.0863047340546569;1
307;2244.2320577957;0.0988880485145271;5
308;2244.2320577957;0.105851837255564;5
309;2244.2320577957;0.113306022504148;4
310;2244.2320577957;0.121285138440389;1
311;2244.2320577957;0.129826151173613;6
312;2244.2320577957;0.138968630001093;2
313;2244.2320577957;0.148754930726976;11
314;2244.2320577957;0.159230391890697;2
315;2244.2320577957;0.170443544813989;3
316;2244.2320577957;0.182446338439587;6
317;2244.2320577957;0.195294380003298;2
318;2244.2320577957;0.209047192654413;1
319;2244.2320577957;0.293776673775603;1
320;2244.2320577957;1.6102086579988;1
321;2287.83415476594;0.0535984784493197;1
322;2287.83415476594;0.0573729333644374;4
323;2287.83415476594;0.0614131889201409;6
324;2287.83415476594;0.0657379630458068;3
325;2287.83415476594;0.0703672918048813;2
326;2287.83415476594;0.075322622219113;5
327;2287.83415476594;0.0806269116295542;5
328;2287.83415476594;0.0863047340546569;18
329;2287.83415476594;0.0923823940382055;5
330;2287.83415476594;0.0988880485145271;47
331;2287.83415476594;0.105851837255564;40
332;2287.83415476594;0.113306022504148;43
333;2287.83415476594;0.121285138440389;40
334;2287.83415476594;0.129826151173613;25
335;2287.83415476594;0.138968630001093;18
336;2287.83415476594;0.148754930726976;30
337;2287.83415476594;0.159230391890697;61
338;2287.83415476594;0.170443544813989;37
339;2287.83415476594;0.182446338439587;26
340;2287.83415476594;0.195294380003298;20
341;2287.83415476594;0.209047192654413;7
342;2287.83415476594;0.223768491217992;13
343;2287.83415476594;0.239526477376589;12
344;2287.83415476594;0.256394155638944;13
345;2287.83415476594;0.274449671559492;2
346;2287.83415476594;0.293776673775603;2
347;2287.83415476594;0.314464701539818;3
348;2287.83415476594;0.336609599542479;1
349;2287.83415476594;0.36031396194654;1
350;2287.83415476594;0.385687607691738;3
351;2287.83415476594;0.473041743631566;1
352;2287.83415476594;0.506353785054426;1
353;2287.83415476594;0.58018066112417;1
354;2287.83415476594;0.711585402502346;1
355;2287.83415476594;1.22648935096107;1
356;2332.28337574619;0.0573729333644374;2
357;2332.28337574619;0.0614131889201409;3
358;2332.28337574619;0.0703672918048813;2
359;2332.28337574619;0.075322622219113;4
360;2332.28337574619;0.0806269116295542;1
361;2332.28337574619;0.0863047340546569;8
362;2332.28337574619;0.0923823940382055;9
363;2332.28337574619;0.0988880485145271;21
364;2332.28337574619;0.105851837255564;19
365;2332.28337574619;0.113306022504148;51
366;2332.28337574619;0.121285138440389;21
367;2332.28337574619;0.129826151173613;15
368;2332.28337574619;0.138968630001093;24
369;2332.28337574619;0.148754930726976;31
370;2332.28337574619;0.159230391890697;26
371;2332.28337574619;0.170443544813989;23
372;2332.28337574619;0.182446338439587;16
373;2332.28337574619;0.195294380003298;21
374;2332.28337574619;0.209047192654413;7
375;2332.28337574619;0.223768491217992;11
376;2332.28337574619;0.239526477376589;4
377;2332.28337574619;0.256394155638944;2
378;2332.28337574619;0.274449671559492;2
379;2332.28337574619;0.293776673775603;1
380;2332.28337574619;0.336609599542479;1
381;2332.28337574619;0.41284808927012;1
382;2332.28337574619;0.441921237330022;2
383;2332.28337574619;0.473041743631566;4
384;2332.28337574619;0.506353785054426;1
385;2332.28337574619;0.66477156778101;1
386;2332.28337574619;0.934211923745609;1
387;2332.28337574619;1.84497865192258;1
388;2332.28337574619;2.11397834009944;1
389;2332.28337574619;4.46890442240957;1
390;2377.59617909828;0.0535984784493197;2
391;2377.59617909828;0.0573729333644374;10
392;2377.59617909828;0.0614131889201409;2
393;2377.59617909828;0.0657379630458068;8
394;2377.59617909828;0.0703672918048813;5
395;2377.59617909828;0.075322622219113;13
396;2377.59617909828;0.0806269116295542;17
397;2377.59617909828;0.0863047340546569;17
398;2377.59617909828;0.0923823940382055;32
399;2377.59617909828;0.0988880485145271;60
400;2377.59617909828;0.105851837255564;87
401;2377.59617909828;0.113306022504148;112
402;2377.59617909828;0.121285138440389;81
403;2377.59617909828;0.129826151173613;99
404;2377.59617909828;0.138968630001093;88
405;2377.59617909828;0.148754930726976;99
406;2377.59617909828;0.159230391890697;97
407;2377.59617909828;0.170443544813989;124
408;2377.59617909828;0.182446338439587;68
409;2377.59617909828;0.195294380003298;51
410;2377.59617909828;0.209047192654413;58
411;2377.59617909828;0.223768491217992;21
412;2377.59617909828;0.239526477376589;18
413;2377.59617909828;0.256394155638944;12
414;2377.59617909828;0.274449671559492;9
415;2377.59617909828;0.293776673775603;15
416;2377.59617909828;0.314464701539818;8
417;2377.59617909828;0.336609599542479;3
418;2377.59617909828;0.36031396194654;3
419;2377.59617909828;0.41284808927012;6
420;2377.59617909828;0.441921237330022;2
421;2377.59617909828;0.473041743631566;1
422;2377.59617909828;0.506353785054426;2
423;2377.59617909828;0.58018066112417;1
424;2377.59617909828;0.711585402502346;1
425;2377.59617909828;0.815335248705102;1
426;2377.59617909828;0.934211923745609;1
427;2377.59617909828;1.07042093403242;1
428;2377.59617909828;1.14580097601484;1
429;2377.59617909828;1.5042761280209;1
430;2377.59617909828;1.97490377186084;3
431;2377.59617909828;2.11397834009944;2
432;2423.78934294557;0.0573729333644374;7
433;2423.78934294557;0.0614131889201409;1
434;2423.78934294557;0.0657379630458068;10
435;2423.78934294557;0.0703672918048813;2
436;2423.78934294557;0.075322622219113;4
437;2423.78934294557;0.0806269116295542;7
438;2423.78934294557;0.0863047340546569;13
439;2423.78934294557;0.0923823940382055;21
440;2423.78934294557;0.0988880485145271;42
441;2423.78934294557;0.105851837255564;44
442;2423.78934294557;0.113306022504148;32
443;2423.78934294557;0.121285138440389;27
444;2423.78934294557;0.129826151173613;27
445;2423.78934294557;0.138968630001093;17
446;2423.78934294557;0.148754930726976;42
447;2423.78934294557;0.159230391890697;29
448;2423.78934294557;0.170443544813989;38
449;2423.78934294557;0.182446338439587;21
450;2423.78934294557;0.195294380003298;56
451;2423.78934294557;0.209047192654413;48
452;2423.78934294557;0.223768491217992;33
453;2423.78934294557;0.239526477376589;25
454;2423.78934294557;0.256394155638944;18
455;2423.78934294557;0.274449671559492;12
456;2423.78934294557;0.293776673775603;6
457;2423.78934294557;0.314464701539818;9
458;2423.78934294557;0.336609599542479;6
459;2423.78934294557;0.36031396194654;3
460;2423.78934294557;0.385687607691738;3
461;2423.78934294557;0.41284808927012;2
462;2423.78934294557;0.441921237330022;5
463;2423.78934294557;0.473041743631566;1
464;2423.78934294557;0.506353785054426;1
465;2423.78934294557;0.58018066112417;3
466;2423.78934294557;0.621037525188082;1
467;2423.78934294557;0.711585402502346;1
468;2423.78934294557;0.761695911190398;1
469;2423.78934294557;1.14580097601484;1
470;2423.78934294557;1.6102086579988;1
471;2423.78934294557;3.40394622605005;1
472;2423.78934294557;7.19586859273303;1
473;2470.87997138546;0.0535984784493197;1
474;2470.87997138546;0.0573729333644374;4
475;2470.87997138546;0.0614131889201409;12
476;2470.87997138546;0.0657379630458068;8
477;2470.87997138546;0.0703672918048813;3
478;2470.87997138546;0.075322622219113;7
479;2470.87997138546;0.0806269116295542;9
480;2470.87997138546;0.0863047340546569;13
481;2470.87997138546;0.0923823940382055;20
482;2470.87997138546;0.0988880485145271;84
483;2470.87997138546;0.105851837255564;68
484;2470.87997138546;0.113306022504148;73
485;2470.87997138546;0.121285138440389;60
486;2470.87997138546;0.129826151173613;49
487;2470.87997138546;0.138968630001093;47
488;2470.87997138546;0.148754930726976;68
489;2470.87997138546;0.159230391890697;55
490;2470.87997138546;0.170443544813989;71
491;2470.87997138546;0.182446338439587;47
492;2470.87997138546;0.195294380003298;46
493;2470.87997138546;0.209047192654413;65
494;2470.87997138546;0.223768491217992;44
495;2470.87997138546;0.239526477376589;33
496;2470.87997138546;0.256394155638944;55
497;2470.87997138546;0.274449671559492;28
498;2470.87997138546;0.293776673775603;18
499;2470.87997138546;0.314464701539818;19
500;2470.87997138546;0.336609599542479;10
501;2470.87997138546;0.36031396194654;14
502;2470.87997138546;0.385687607691738;3
503;2470.87997138546;0.41284808927012;3
504;2470.87997138546;0.441921237330022;4
505;2470.87997138546;0.473041743631566;4
506;2470.87997138546;0.506353785054426;5
507;2470.87997138546;0.54201169154881;1
508;2470.87997138546;0.58018066112417;1
509;2470.87997138546;0.621037525188082;1
510;2470.87997138546;0.66477156778101;3
511;2470.87997138546;0.711585402502346;1
512;2470.87997138546;0.761695911190398;3
513;2470.87997138546;0.872751918468472;1
514;2470.87997138546;1;1
515;2470.87997138546;1.07042093403242;1
516;2470.87997138546;1.5042761280209;1
517;2470.87997138546;1.84497865192258;1
518;2470.87997138546;2.11397834009944;1
519;2470.87997138546;2.26284666933355;1
520;2470.87997138546;3.90024490811019;1
521;2518.88550082255;0.0535984784493197;2
522;2518.88550082255;0.0573729333644374;3
523;2518.88550082255;0.0614131889201409;1
524;2518.88550082255;0.0657379630458068;4
525;2518.88550082255;0.0703672918048813;5
526;2518.88550082255;0.075322622219113;8
527;2518.88550082255;0.0806269116295542;7
528;2518.88550082255;0.0863047340546569;11
529;2518.88550082255;0.0923823940382055;13
530;2518.88550082255;0.0988880485145271;42
531;2518.88550082255;0.105851837255564;47
532;2518.88550082255;0.113306022504148;65
533;2518.88550082255;0.121285138440389;44
534;2518.88550082255;0.129826151173613;33
535;2518.88550082255;0.138968630001093;53
536;2518.88550082255;0.148754930726976;54
537;2518.88550082255;0.159230391890697;53
538;2518.88550082255;0.170443544813989;48
539;2518.88550082255;0.182446338439587;63
540;2518.88550082255;0.195294380003298;41
541;2518.88550082255;0.209047192654413;42
542;2518.88550082255;0.223768491217992;42
543;2518.88550082255;0.239526477376589;34
544;2518.88550082255;0.256394155638944;48
545;2518.88550082255;0.274449671559492;23
546;2518.88550082255;0.293776673775603;14
547;2518.88550082255;0.314464701539818;7
548;2518.88550082255;0.336609599542479;9
549;2518.88550082255;0.36031396194654;9
550;2518.88550082255;0.385687607691738;2
551;2518.88550082255;0.41284808927012;2
552;2518.88550082255;0.441921237330022;2
553;2518.88550082255;0.506353785054426;3
554;2518.88550082255;0.54201169154881;4
555;2518.88550082255;0.58018066112417;2
556;2518.88550082255;0.621037525188082;4
557;2518.88550082255;0.66477156778101;1
558;2518.88550082255;0.711585402502346;1
559;2518.88550082255;1.14580097601484;1
560;2518.88550082255;1.22648935096107;1
561;2518.88550082255;2.11397834009944;1
562;2518.88550082255;2.42219844536017;2
563;2518.88550082255;3.64365529868463;1
564;2518.88550082255;4.1749037974945;1
565;2567.8237064249;0.0573729333644374;5
566;2567.8237064249;0.0614131889201409;9
567;2567.8237064249;0.0657379630458068;8
568;2567.8237064249;0.0703672918048813;11
569;2567.8237064249;0.075322622219113;14
570;2567.8237064249;0.0806269116295542;19
571;2567.8237064249;0.0863047340546569;17
572;2567.8237064249;0.0923823940382055;25
573;2567.8237064249;0.0988880485145271;116
574;2567.8237064249;0.105851837255564;74
575;2567.8237064249;0.113306022504148;117
576;2567.8237064249;0.121285138440389;96
577;2567.8237064249;0.129826151173613;84
578;2567.8237064249;0.138968630001093;72
579;2567.8237064249;0.148754930726976;98
580;2567.8237064249;0.159230391890697;70
581;2567.8237064249;0.170443544813989;72
582;2567.8237064249;0.182446338439587;86
583;2567.8237064249;0.195294380003298;108
584;2567.8237064249;0.209047192654413;65
585;2567.8237064249;0.223768491217992;55
586;2567.8237064249;0.239526477376589;32
587;2567.8237064249;0.256394155638944;44
588;2567.8237064249;0.274449671559492;22
589;2567.8237064249;0.293776673775603;27
590;2567.8237064249;0.314464701539818;16
591;2567.8237064249;0.336609599542479;14
592;2567.8237064249;0.36031396194654;10
593;2567.8237064249;0.385687607691738;5
594;2567.8237064249;0.41284808927012;6
595;2567.8237064249;0.441921237330022;4
596;2567.8237064249;0.473041743631566;4
597;2567.8237064249;0.506353785054426;5
598;2567.8237064249;0.54201169154881;3
599;2567.8237064249;0.58018066112417;3
600;2567.8237064249;0.621037525188082;3
601;2567.8237064249;0.711585402502346;1
602;2567.8237064249;0.761695911190398;1
603;2567.8237064249;0.872751918468472;2
604;2567.8237064249;0.934211923745609;1
605;2567.8237064249;1.07042093403242;1
606;2567.8237064249;1.14580097601484;1
607;2567.8237064249;1.97490377186084;1
608;2567.8237064249;2.26284666933355;1
609;2567.8237064249;2.42219844536017;1
610;2567.8237064249;2.59277192229431;1
611;2567.8237064249;3.40394622605005;1
612;2567.8237064249;4.1749037974945;1
613;2617.71270870569;0.0535984784493197;2
614;2617.71270870569;0.0573729333644374;9
615;2617.71270870569;0.0614131889201409;5
616;2617.71270870569;0.0657379630458068;3
617;2617.71270870569;0.0703672918048813;18
618;2617.71270870569;0.075322622219113;15
619;2617.71270870569;0.0806269116295542;27
620;2617.71270870569;0.0863047340546569;29
621;2617.71270870569;0.0923823940382055;47
622;2617.71270870569;0.0988880485145271;99
623;2617.71270870569;0.105851837255564;121
624;2617.71270870569;0.113306022504148;191
625;2617.71270870569;0.121285138440389;146
626;2617.71270870569;0.129826151173613;118
627;2617.71270870569;0.138968630001093;84
628;2617.71270870569;0.148754930726976;85
629;2617.71270870569;0.159230391890697;84
630;2617.71270870569;0.170443544813989;144
631;2617.71270870569;0.182446338439587;107
632;2617.71270870569;0.195294380003298;120
633;2617.71270870569;0.209047192654413;72
634;2617.71270870569;0.223768491217992;69
635;2617.71270870569;0.239526477376589;58
636;2617.71270870569;0.256394155638944;128
637;2617.71270870569;0.274449671559492;55
638;2617.71270870569;0.293776673775603;26
639;2617.71270870569;0.314464701539818;30
640;2617.71270870569;0.336609599542479;18
641;2617.71270870569;0.36031396194654;14
642;2617.71270870569;0.385687607691738;9
643;2617.71270870569;0.41284808927012;9
644;2617.71270870569;0.441921237330022;3
645;2617.71270870569;0.473041743631566;5
646;2617.71270870569;0.506353785054426;7
647;2617.71270870569;0.54201169154881;5
648;2617.71270870569;0.58018066112417;4
649;2617.71270870569;0.66477156778101;3
650;2617.71270870569;0.711585402502346;2
651;2617.71270870569;0.761695911190398;2
652;2617.71270870569;0.815335248705102;3
653;2617.71270870569;0.872751918468472;3
654;2617.71270870569;0.934211923745609;2
655;2617.71270870569;1.07042093403242;1
656;2617.71270870569;1.22648935096107;1
657;2617.71270870569;1.405312695403;1
658;2617.71270870569;1.5042761280209;2
659;2617.71270870569;1.6102086579988;1
660;2617.71270870569;1.97490377186084;1
661;2617.71270870569;2.42219844536017;1
662;2617.71270870569;2.59277192229431;3
663;2617.71270870569;2.9708005991487;1
664;2617.71270870569;3.64365529868463;3
665;2617.71270870569;3.90024490811019;1
666;2617.71270870569;5.86704530870521;2
667;2668.5709802328;0.0573729333644374;9
668;2668.5709802328;0.0614131889201409;8
669;2668.5709802328;0.0657379630458068;9
670;2668.5709802328;0.0703672918048813;10
671;2668.5709802328;0.075322622219113;9
672;2668.5709802328;0.0806269116295542;35
673;2668.5709802328;0.0863047340546569;32
674;2668.5709802328;0.0923823940382055;41
675;2668.5709802328;0.0988880485145271;89
676;2668.5709802328;0.105851837255564;115
677;2668.5709802328;0.113306022504148;178
678;2668.5709802328;0.121285138440389;102
679;2668.5709802328;0.129826151173613;128
680;2668.5709802328;0.138968630001093;100
681;2668.5709802328;0.148754930726976;128
682;2668.5709802328;0.159230391890697;90
683;2668.5709802328;0.170443544813989;87
684;2668.5709802328;0.182446338439587;104
685;2668.5709802328;0.195294380003298;107
686;2668.5709802328;0.209047192654413;61
687;2668.5709802328;0.223768491217992;50
688;2668.5709802328;0.239526477376589;31
689;2668.5709802328;0.256394155638944;61
690;2668.5709802328;0.274449671559492;43
691;2668.5709802328;0.293776673775603;22
