;X;Y;Count
1;65.5697282200551;0.0524031376252043;3
2;65.5697282200551;0.0566315456411029;1
3;65.5697282200551;0.0772436719296973;1
4;65.5697282200551;0.0834764621091898;2
5;65.5697282200551;0.0902121759904057;4
6;65.5697282200551;0.0974913944757128;7
7;65.5697282200551;0.105357972939594;1
8;65.5697282200551;0.113859305445729;1
9;65.5697282200551;0.123046610283747;6
10;65.5697282200551;0.132975238545935;6
11;65.5697282200551;0.143705007602993;8
12;65.5697282200551;0.155300561487938;9
13;65.5697282200551;0.167831760359383;7
14;65.5697282200551;0.181374101390594;16
15;65.5697282200551;0.196009173620076;4
16;65.5697282200551;0.21182514950405;6
17;65.5697282200551;0.228917316132276;9
18;65.5697282200551;0.24738864930768;11
19;65.5697282200551;0.267350433948449;5
20;65.5697282200551;0.288922934550357;8
21;65.5697282200551;0.312236119748681;8
22;65.5697282200551;0.364657700516436;3
23;65.5697282200551;0.394081922305424;2
24;65.5697282200551;0.460244662656777;4
25;65.5697282200551;0.497381794306627;1
26;65.5697282200551;0.537515520287886;1
27;65.5697282200551;0.580887635730875;1
28;65.5697282200551;0.733154499602837;1
29;65.5697282200551;0.792312719959507;1
30;65.5697282200551;2.96357371954849;1
31;65.5697282200551;5.95834779935973;1
32;65.5697282200551;6.958699746655;1
33;67.5584747882849;0.0524031376252043;2
34;67.5584747882849;0.0566315456411029;1
35;67.5584747882849;0.0612011438062782;2
36;67.5584747882849;0.0661394627463289;2
37;67.5584747882849;0.071476254532424;4
38;67.5584747882849;0.0772436719296973;1
39;67.5584747882849;0.0834764621091898;3
40;67.5584747882849;0.0902121759904057;6
41;67.5584747882849;0.0974913944757128;7
42;67.5584747882849;0.105357972939594;9
43;67.5584747882849;0.113859305445729;12
44;67.5584747882849;0.123046610283747;10
45;67.5584747882849;0.132975238545935;23
46;67.5584747882849;0.143705007602993;16
47;67.5584747882849;0.155300561487938;11
48;67.5584747882849;0.167831760359383;19
49;67.5584747882849;0.181374101390594;20
50;67.5584747882849;0.196009173620076;9
51;67.5584747882849;0.21182514950405;13
52;67.5584747882849;0.228917316132276;4
53;67.5584747882849;0.24738864930768;24
54;67.5584747882849;0.267350433948449;10
55;67.5584747882849;0.288922934550357;12
56;67.5584747882849;0.312236119748681;4
57;67.5584747882849;0.337430445345006;6
58;67.5584747882849;0.364657700516436;9
59;67.5584747882849;0.394081922305424;4
60;67.5584747882849;0.425880383899745;2
61;67.5584747882849;0.460244662656777;1
62;67.5584747882849;0.497381794306627;2
63;67.5584747882849;0.537515520287886;1
64;67.5584747882849;0.580887635730875;1
65;67.5584747882849;0.627759446209632;1
66;67.5584747882849;0.678413342039185;2
67;67.5584747882849;0.856244415808265;1
68;67.5584747882849;1.72150333126267;1
69;67.5584747882849;3.46113056603233;1
70;67.5584747882849;4.72087475137545;1
71;67.5584747882849;5.10180203064523;1
72;67.5584747882849;8.12700161096669;1
73;67.5584747882849;9.49145064297451;1
74;69.6075405467876;0.0484904447137853;1
75;69.6075405467876;0.0524031376252043;1
76;69.6075405467876;0.0566315456411029;1
77;69.6075405467876;0.0612011438062782;1
78;69.6075405467876;0.0661394627463289;1
79;69.6075405467876;0.071476254532424;1
80;69.6075405467876;0.0772436719296973;2
81;69.6075405467876;0.0834764621091898;4
82;69.6075405467876;0.0902121759904057;5
83;69.6075405467876;0.0974913944757128;10
84;69.6075405467876;0.105357972939594;11
85;69.6075405467876;0.113859305445729;5
86;69.6075405467876;0.123046610283747;8
87;69.6075405467876;0.132975238545935;28
88;69.6075405467876;0.143705007602993;4
89;69.6075405467876;0.155300561487938;18
90;69.6075405467876;0.167831760359383;20
91;69.6075405467876;0.181374101390594;16
92;69.6075405467876;0.196009173620076;6
93;69.6075405467876;0.21182514950405;6
94;69.6075405467876;0.228917316132276;18
95;69.6075405467876;0.24738864930768;36
96;69.6075405467876;0.267350433948449;7
97;69.6075405467876;0.288922934550357;8
98;69.6075405467876;0.312236119748681;5
99;69.6075405467876;0.337430445345006;6
100;69.6075405467876;0.364657700516436;8
101;69.6075405467876;0.394081922305424;3
102;69.6075405467876;0.425880383899745;3
103;69.6075405467876;0.460244662656777;1
104;69.6075405467876;0.497381794306627;1
